order_id,date,customer,product,category,amount
2425,2026-01-02,Customer_465,Biryani,Food,54128
2426,2026-02-09,Customer_492,Burger,Food,23498
2427,2026-04-17,Customer_304,Biryani,Food,42592
2428,2026-02-27,Customer_347,Sandwich,Food,6909
2429,2026-02-26,Customer_326,Roll,Food,97775
2430,2026-01-11,Customer_743,,Food,12828
2431,2026-01-10,Customer_418,Burger,Food,8678
2432,2026-03-17,Customer_454,,Food,27332
2433,2026-03-01,Customer_103,Biryani,food,16152rs
2434,2026-04-28,Customer_133,Biryani,Food,N/A
2435,2026-01-29,Customer_104,,Food,31792
2436,2026-04-07,Customer_441,Fries,Food,86126
2437,2026-04-12,Customer_5,Burger,Food,71796
2438,2026-03-15,Customer_309,Pasta,Food,82406rs
2439,2026-03-03,Customer_302,Sandwich,Food,52933
2440,2026-04-30,Customer_707,Biryani,Food,44368
2441,2026-02-16,Customer_578,,Food,98601
2442,2026-01-26,Customer_329,Sandwich,Food,34124
2443,2026-03-15,Customer_357,Pizza,Food,84120
2444,2026-02-17,Customer_117,Pizza,Food,65444
2445,2026-03-03,Customer_287,Sandwich,Food,26065
2446,2026-02-23,Customer_404,Biryani,Food,N/A
2447,2026-02-06,Customer_136,Pizza,Food,40788
2448,2026-01-14,Customer_493,Roll,Food,59548rs
2449,2026-03-30,Customer_592,Pizza,Food,N/Ars
2450,2026-01-17,,Biryani,Food,22202
2451,2026-02-20,Customer_291,Pizza,Food,25272
2452,2026-03-08,Customer_35,Fries,Food,59194
2453,2026-04-19,Customer_496,Pasta,Food,96719
2454,2026-01-19,Customer_503,Combo,Food,32212
2455,2026-02-09,Customer_9,Biryani,Food,38899
2456,2026-05-01,Customer_2,Combo,Food,N/A
2457,2026-01-27,Customer_697,Pasta,Food,33631
2458,2026-02-18,Customer_438,Fries,Food,91112
2459,2026-03-18,Customer_560,Sandwich,Food,67135
2460,2026-03-21,Customer_691,Combo,Food,85548
2461,2026-03-02,Customer_95,Burger,Food,73648
2462,2026-04-26,Customer_637,Combo,Food,18197rs
2463,2026-02-08,Customer_208,Pizza,Food,90225
2464,2026-03-15,Customer_37,Pizza,Food,47627
2465,2026-04-05,Customer_623,Roll,Food,38721
2466,2026-04-15,Customer_474,Combo,Food,13325
2467,2026-02-13,Customer_62,Roll,Food,97405
2468,2026-03-22,Customer_750,Biryani,food,44344
2469,2026-02-15,Customer_771,Burger,Food,N/A
2470,2026-02-04,Customer_155,Fries,Food,92351
2471,2026-04-09,Customer_295,Burger,Food,28312
2472,2026-02-23,Customer_378,Pasta,Food,40376
2473,2026-03-06,Customer_135,Combo,Food,22163
2474,2026-03-30,Customer_215,Combo,food,60806
2475,2026-03-28,Customer_71,Burger,Food,N/A
2476,2026-04-22,Customer_583,Roll,Food,N/A
2477,2026-02-09,Customer_550,Sandwich,Food,23433
2478,2026-03-06,Customer_573,Pasta,Food,65857
2479,2026-02-28,Customer_566,Fries,Food,63220
2480,2026-01-07,Customer_195,Sandwich,Food,7294
2481,2026-03-24,Customer_492,Combo,Food,72728
2482,2026-03-31,Customer_680,Biryani,Food,60650
2483,2026-01-28,Customer_558,Sandwich,Food,704
2484,2026-02-23,Customer_536,Roll,Food,N/A
2485,2026-04-29,Customer_254,Biryani,Food,32461rs
2486,2026-02-01,Customer_320,Biryani,food,13256
2487,2026-04-01,Customer_787,Pizza,Food,65726
2488,2026-02-07,Customer_661,Burger,food,35714
2489,2026-02-18,Customer_471,Fries,Food,25998
2490,2026-03-28,Customer_429,Sandwich,Food,68563
2491,2026-02-23,,Sandwich,Food,81991
2492,2026-02-19,Customer_585,Biryani,Food,85110
2493,2026-03-19,Customer_474,Combo,Food,N/A
2494,2026-02-28,Customer_138,,Food,87279
2495,2026-01-25,Customer_657,Combo,Food,8278
2496,2026-03-08,Customer_595,,Food,51185
2497,2026-03-24,Customer_224,Burger,Food,8378
2498,2026-02-27,Customer_587,Sandwich,Food,52676
2499,2026-04-07,Customer_690,Roll,Food,59969
2500,2026-04-06,Customer_119,Pizza,Food,24575
2501,2026-04-18,Customer_703,Pizza,Food,46962
2502,2026-03-27,Customer_161,Combo,food,60026
2503,2026-04-16,,Roll,Food,30183
2504,2026-01-27,Customer_315,Fries,Food,48846
2505,2026-05-01,Customer_285,Pasta,Food,4473
2506,2026-03-24,Customer_105,Sandwich,Food,94690
2507,2026-03-23,,Sandwich,Food,11613
2508,2026-01-14,Customer_357,Pizza,Food,70124
2509,2026-02-13,Customer_253,Pasta,Food,1471
2510,2026-02-02,Customer_91,Pizza,Food,47943
2511,2026-02-18,,Burger,Food,96079
2512,2026-04-01,Customer_413,Sandwich,Food,35505
2513,2026-01-27,,Burger,Food,93975
2514,2026-04-07,Customer_461,Roll,Food,99992
2515,2026-01-05,,Sandwich,Food,17914
2516,2026-01-18,,Burger,Food,42572
2517,2026-02-19,Customer_613,,Food,47408
2518,2026-01-03,Customer_256,,Food,7931
2519,2026-01-20,Customer_286,Biryani,Food,81674
2520,2026-02-22,Customer_515,Sandwich,Food,11762
2521,2026-03-26,Customer_27,Roll,food,50731rs
2522,2026-02-18,Customer_665,Roll,Food,9428
2523,2026-04-10,Customer_689,Fries,Food,58691
2524,2026-04-08,Customer_250,Burger,Food,85368
2525,2026-01-03,Customer_596,Pizza,Food,75318
2526,2026-02-01,Customer_14,Biryani,Food,51804
2527,2026-03-19,Customer_173,Burger,Food,64779rs
2528,2026-02-23,Customer_190,Roll,Food,28636
2529,2026-04-10,Customer_531,Fries,Food,87344
2530,2026-02-13,Customer_553,Pizza,Food,51593
2531,2026-01-05,Customer_378,Fries,Food,92053
2532,2026-03-19,Customer_370,Biryani,Food,17396
2533,2026-01-02,Customer_413,Combo,Food,92516
2534,2026-04-27,Customer_250,Biryani,Food,65784
2535,2026-04-09,Customer_742,Burger,Food,24406
2536,2026-01-19,Customer_405,Biryani,Food,46554
2537,2026-01-05,Customer_399,Roll,Food,55338
2538,2026-04-13,Customer_227,Combo,Food,45725
2539,2026-03-05,Customer_733,Combo,Food,64159
2540,2026-02-02,Customer_638,Sandwich,Food,73081
2541,2026-04-28,Customer_164,Sandwich,Food,55818
2542,2026-01-01,Customer_671,Burger,Food,10193
2543,2026-01-29,Customer_672,Combo,food,88678
2544,2026-01-19,Customer_352,Sandwich,Food,94085
2545,2026-01-14,Customer_190,Biryani,Food,81129
2546,2026-01-09,Customer_317,Burger,Food,82837
2547,2026-01-21,Customer_133,Burger,Food,77305
2548,2026-04-11,Customer_527,Sandwich,Food,99889
2549,2026-03-18,Customer_364,Burger,Food,26345
2550,2026-02-13,Customer_369,Sandwich,Food,61509
2551,2026-02-26,Customer_192,Pasta,Food,53926
2552,2026-01-07,Customer_695,Biryani,Food,51665
2553,2026-04-15,Customer_78,Biryani,Food,97329
2554,2026-02-16,Customer_245,Burger,Food,22687
2555,2026-01-15,Customer_620,Combo,Food,27825
2556,2026-03-14,Customer_272,Burger,Food,78098
2557,2026-04-24,Customer_790,Roll,Food,20373
2558,2026-04-09,Customer_477,Sandwich,food,2951
2559,2026-01-05,Customer_222,Fries,Food,N/A
2560,2026-03-13,Customer_637,Biryani,Food,16804
2561,2026-04-29,,Sandwich,Food,64140
2562,2026-04-01,Customer_54,Pasta,Food,71759
2563,2026-03-06,Customer_134,Biryani,Food,19357
2564,2026-02-18,,Fries,Food,47587
2565,2026-02-06,,,Food,N/A
2566,2026-02-07,Customer_230,Pizza,Food,83740
2567,2026-01-19,,Pizza,Food,77710
2568,2026-01-13,Customer_545,Pizza,Food,11013
2569,2026-04-07,Customer_20,Pasta,Food,77172
2570,2026-03-07,Customer_331,Combo,Food,34208
2571,2026-01-16,Customer_548,Sandwich,Food,31411
2572,2026-04-09,Customer_408,Pizza,food,N/A
2573,2026-03-31,Customer_286,Pizza,Food,45653
2574,2026-03-28,Customer_465,Pasta,Food,36539
2575,2026-03-29,Customer_666,Burger,Food,15016
2576,2026-01-08,Customer_256,Roll,Food,75958
2577,2026-04-22,,Sandwich,Food,54350
2578,2026-03-21,Customer_42,Roll,Food,53512
2579,2026-04-01,Customer_138,Combo,Food,65004
2580,2026-01-01,Customer_3,Pizza,Food,87726
2581,2026-01-01,,Roll,Food,40206
2582,2026-03-24,Customer_24,Roll,Food,25033rs
2583,2026-03-16,Customer_687,Biryani,Food,36814
2584,2026-04-01,Customer_342,Pizza,Food,7769
2585,2026-03-02,,Pizza,Food,50031
2586,2026-01-24,,Fries,Food,98292
2587,2026-01-20,Customer_717,Pasta,Food,43536
2588,2026-04-24,Customer_547,Pizza,Food,10855
2589,2026-03-30,Customer_173,Fries,Food,48933
2590,2026-02-10,Customer_432,Biryani,Food,75618
2591,2026-03-16,Customer_1,Pasta,Food,N/A
2592,2026-03-05,Customer_637,Combo,Food,64546rs
2593,2026-01-02,Customer_147,Burger,Food,82015
2594,2026-04-22,Customer_302,Pizza,Food,29714
2595,2026-04-28,Customer_427,Fries,Food,1193
2596,2026-02-11,Customer_797,Pasta,Food,63989
2597,2026-02-02,Customer_667,Biryani,Food,55436rs
2598,2026-02-03,Customer_226,Burger,Food,73805
2599,2026-03-05,Customer_191,Biryani,Food,76429
2600,2026-03-22,Customer_244,Fries,Food,83732
2601,2026-02-11,Customer_110,Combo,Food,19945
2602,2026-03-06,Customer_210,Combo,food,39910
2603,2026-04-06,Customer_150,Pizza,Food,28915
2604,2026-04-09,,Sandwich,Food,95678
2605,2026-01-29,Customer_228,Combo,Food,65930
2606,2026-01-05,Customer_165,Fries,Food,98508
2607,2026-01-31,Customer_248,Sandwich,Food,68766
2608,2026-02-18,Customer_648,Fries,Food,8346
2609,2026-01-12,,Sandwich,Food,86945
2610,2026-05-01,Customer_387,Sandwich,Food,77544
2611,2026-03-29,Customer_164,Combo,Food,93481
2612,2026-01-27,Customer_165,Fries,Food,8178
2613,2026-02-13,Customer_150,Biryani,Food,73548
2614,2026-02-23,Customer_376,Fries,Food,88935
2615,2026-03-12,Customer_430,Sandwich,Food,12678
2616,2026-01-14,Customer_319,Pasta,Food,55859rs
2617,2026-01-19,Customer_544,Combo,Food,37380
2618,2026-04-07,Customer_373,Pasta,Food,53031
2619,2026-02-22,Customer_416,Pizza,Food,49549
2620,2026-02-03,Customer_391,,Food,N/A
2621,2026-03-17,Customer_597,Roll,Food,76689
2622,2026-02-02,Customer_413,Pizza,Food,83119
2623,2026-01-08,Customer_450,Fries,Food,72186
2624,2026-01-17,Customer_675,Fries,Food,52942
2625,2026-01-14,Customer_202,Fries,Food,23740
2626,2026-02-16,,Biryani,Food,86331
2627,2026-04-21,Customer_338,Pizza,Food,11350
2628,2026-02-10,Customer_135,Burger,Food,9780
2629,2026-01-06,Customer_202,Pizza,Food,85921
2630,2026-03-10,Customer_443,Roll,Food,86439
2631,2026-03-31,Customer_482,Roll,Food,17469
2632,2026-02-20,Customer_675,Combo,Food,51900
2633,2026-03-20,Customer_746,Biryani,Food,36148
2634,2026-05-01,Customer_338,Sandwich,Food,83163
2635,2026-01-02,Customer_308,Pizza,Food,83516
2636,2026-02-05,Customer_526,Biryani,Food,71893
2637,2026-04-21,Customer_528,,Food,60497
2638,2026-04-14,Customer_712,Pizza,Food,71338
2639,2026-01-16,Customer_596,Burger,Food,N/A
2640,2026-02-17,Customer_157,Burger,Food,3120
2641,2026-01-27,Customer_369,Sandwich,Food,N/A
2642,2026-02-18,Customer_493,Biryani,Food,73035
2643,2026-02-17,Customer_108,Pizza,Food,43291
2644,2026-02-17,Customer_145,Sandwich,Food,5113
2645,2026-01-23,Customer_374,Pasta,food,N/A
2646,2026-01-31,Customer_34,Sandwich,Food,70559
2647,2026-01-08,Customer_493,Pizza,Food,30597
2648,2026-02-21,Customer_376,Pizza,Food,36693
2649,2026-03-14,Customer_770,Burger,Food,31507
2650,2026-04-07,Customer_124,Combo,Food,27766
2651,2026-01-03,Customer_703,Pizza,food,46945
2652,2026-01-07,Customer_136,Roll,Food,37358
2653,2026-01-11,Customer_138,Roll,Food,84687
2654,2026-01-03,Customer_431,Burger,Food,79748rs
2655,2026-01-15,Customer_58,Pizza,Food,75354
2656,2026-02-07,Customer_272,Fries,Food,8312
2657,2026-04-18,,Fries,Food,74352
2658,2026-03-13,Customer_781,Pizza,Food,N/A
2659,2026-03-18,Customer_191,Pasta,Food,37629
2660,2026-02-20,Customer_187,Sandwich,Food,92924
2661,2026-02-16,,Biryani,Food,50752
2662,2026-02-12,Customer_382,Fries,food,11951
2663,2026-01-18,Customer_621,Pizza,Food,90886
2664,2026-03-28,Customer_233,Sandwich,Food,N/A
2665,2026-04-10,Customer_324,Biryani,Food,48879
2666,2026-01-27,Customer_383,Pizza,Food,80930
2667,2026-04-14,Customer_434,Burger,Food,35107
2668,2026-04-19,Customer_151,Combo,Food,59476
2669,2026-01-01,Customer_785,Sandwich,Food,96323
2670,2026-02-08,Customer_69,Pasta,Food,85270
2671,2026-04-20,Customer_302,Burger,Food,40879
2672,2026-03-08,,Pizza,Food,58166
2673,2026-01-31,Customer_600,Pizza,Food,90293
2674,2026-04-04,Customer_224,Combo,Food,11255
2675,2026-03-13,Customer_275,Roll,Food,N/A
2676,2026-02-06,Customer_294,Fries,Food,8736
2677,2026-01-10,Customer_223,Fries,Food,15977
2678,2026-03-09,Customer_564,Biryani,Food,74015
2679,2026-02-05,Customer_527,Pasta,Food,28528
2680,2026-03-08,Customer_251,,Food,63846
2681,2026-01-22,Customer_27,,food,33424
2682,2026-04-25,Customer_259,Pasta,Food,47900
2683,2026-04-26,Customer_771,Sandwich,Food,N/A
2684,2026-04-20,Customer_730,Pasta,Food,35778
2685,2026-03-23,Customer_415,Combo,Food,16535
2686,2026-03-07,Customer_559,Burger,Food,46959
2687,2026-03-27,Customer_87,Sandwich,Food,42454
2688,2026-03-18,Customer_160,Pasta,Food,60368
2689,2026-04-17,Customer_120,Biryani,Food,78303
2690,2026-02-22,Customer_114,Combo,Food,67971
2691,2026-03-04,Customer_92,Combo,Food,94210
2692,2026-01-09,Customer_253,Sandwich,Food,71976
2693,2026-01-22,Customer_82,Roll,Food,30221
2694,2026-04-30,Customer_486,Burger,Food,87589
2695,2026-01-01,Customer_698,,Food,18123
2696,2026-01-03,Customer_118,Roll,Food,50002
2697,2026-03-30,Customer_393,Biryani,Food,20253
2698,2026-03-15,Customer_370,Biryani,Food,47791
2699,2026-04-23,Customer_750,Sandwich,Food,42061
2700,2026-02-10,Customer_139,Burger,Food,96005
2701,2026-04-19,Customer_776,Roll,Food,67655
2702,2026-04-15,Customer_787,Sandwich,Food,84276
2703,2026-03-12,Customer_702,Sandwich,Food,74580
2704,2026-03-11,Customer_404,Pizza,Food,10802
2705,2026-03-26,Customer_258,,Food,64383
2706,2026-02-20,Customer_489,Pizza,food,54925
2707,2026-03-20,Customer_217,Burger,Food,53425
2708,2026-04-05,Customer_562,Pizza,food,4828
2709,2026-02-18,Customer_617,Pizza,Food,38845
2710,2026-03-07,Customer_210,Roll,Food,29586
2711,2026-02-09,Customer_583,Pasta,Food,75448
2712,2026-04-14,Customer_393,Roll,Food,7468
2713,2026-01-31,Customer_108,Combo,Food,46941
2714,2026-01-24,Customer_441,Pizza,Food,5166
2715,2026-01-20,Customer_455,Roll,Food,24615
2716,2026-03-23,Customer_238,Roll,food,78133
2717,2026-01-16,Customer_609,Burger,Food,64290rs
2718,2026-04-26,Customer_355,Fries,Food,43469
2719,2026-01-21,Customer_276,Fries,Food,90247
2720,2026-03-15,Customer_412,Pizza,Food,59791
2721,2026-01-23,Customer_723,Burger,Food,81940
2722,2026-04-30,Customer_324,Pasta,Food,13844
2723,2026-03-30,Customer_787,Pasta,Food,43980
2724,2026-01-22,Customer_60,Sandwich,food,41896
2725,2026-01-28,Customer_754,Pasta,Food,20631
2726,2026-01-11,Customer_121,Roll,food,89867rs
2727,2026-01-12,Customer_265,Sandwich,Food,99487
2728,2026-03-22,Customer_424,Fries,Food,4403
2729,2026-01-22,Customer_101,Sandwich,Food,58425rs
2730,2026-03-26,Customer_531,,Food,23585
2731,2026-04-04,Customer_239,Pizza,Food,30275
2732,2026-01-01,Customer_557,Fries,Food,8889
2733,2026-04-15,Customer_670,Combo,Food,1833
2734,2026-01-24,Customer_425,Sandwich,Food,36625
2735,2026-02-11,Customer_617,,Food,38708
2736,2026-01-28,Customer_602,Sandwich,Food,13536
2737,2026-02-09,Customer_98,Fries,Food,73227
2738,2026-02-15,,Pizza,Food,66755
2739,2026-02-21,Customer_395,Pizza,Food,54764
2740,2026-03-18,Customer_797,Roll,food,64010
2741,2026-03-26,Customer_234,Pizza,Food,38754
2742,2026-04-03,Customer_711,Roll,Food,45509
2743,2026-01-19,Customer_50,Pasta,Food,40327
2744,2026-01-18,Customer_790,Sandwich,Food,79653
2745,2026-02-02,Customer_514,Pizza,Food,36780
2746,2026-04-13,Customer_497,Fries,Food,98834
2747,2026-02-09,Customer_85,Sandwich,Food,39529
2748,2026-03-31,Customer_772,Roll,Food,34909
2749,2026-03-20,Customer_713,Fries,Food,19649
2750,2026-04-19,,Pasta,Food,19020
2751,2026-02-07,Customer_37,,Food,49820
2752,2026-03-18,Customer_618,Pasta,food,N/A
2753,2026-04-28,Customer_298,Pizza,Food,52112rs
2754,2026-02-20,,Sandwich,Food,50977
2755,2026-01-27,Customer_531,Biryani,Food,47903
2756,2026-02-05,Customer_506,Sandwich,Food,5661
2757,2026-04-17,Customer_674,Pizza,Food,76801
2758,2026-01-14,Customer_744,Sandwich,Food,7033
2759,2026-02-20,Customer_518,Pasta,Food,22875
2760,2026-01-25,,Pasta,Food,3714
2761,2026-03-24,Customer_798,Fries,Food,24239
2762,2026-04-14,Customer_699,Fries,Food,19886
2763,2026-02-22,Customer_20,Biryani,Food,28132
2764,2026-02-11,Customer_87,Sandwich,Food,22127
2765,2026-02-28,Customer_86,Roll,food,20512
2766,2026-03-26,Customer_178,Biryani,Food,42439
2767,2026-03-14,Customer_388,Pasta,Food,51203
2768,2026-01-25,Customer_723,Combo,Food,4432
2769,2026-01-28,Customer_36,Sandwich,Food,5576
2770,2026-02-17,,Sandwich,Food,12108
2771,2026-02-16,Customer_507,Sandwich,Food,36547rs
2772,2026-03-08,,Burger,Food,1165
2773,2026-01-22,Customer_197,Pizza,Food,77910
2774,2026-03-10,Customer_694,Roll,Food,80362rs
2775,2026-03-03,Customer_634,Sandwich,Food,2403
2776,2026-02-25,Customer_196,,Food,19135
2777,2026-02-05,,Pizza,Food,35343
2778,2026-02-12,Customer_325,Roll,Food,29145
2779,2026-01-02,Customer_493,Combo,Food,87517
2780,2026-03-10,Customer_232,Pasta,Food,50609
2781,2026-02-05,Customer_256,Sandwich,Food,83417
2782,2026-03-31,Customer_736,Fries,Food,N/A
2783,2026-04-02,Customer_538,Roll,Food,12324
2784,2026-03-04,Customer_368,Combo,Food,2898
2785,2026-04-01,Customer_746,Biryani,Food,87393
2786,2026-04-13,Customer_342,Roll,Food,12233
2787,2026-04-03,Customer_57,Pasta,Food,81059
2788,2026-02-07,Customer_703,Fries,Food,21298
2789,2026-04-26,Customer_471,Roll,Food,68869
2790,2026-01-02,Customer_408,Biryani,Food,78029
2791,2026-02-17,Customer_276,Pizza,Food,15210
2792,2026-01-29,Customer_474,Biryani,Food,99718
2793,2026-01-08,Customer_641,Roll,Food,44919
2794,2026-02-05,Customer_424,Roll,Food,17345
2795,2026-04-09,Customer_89,Biryani,Food,21574
2796,2026-01-10,Customer_217,Biryani,Food,50793
2797,2026-02-17,Customer_589,Fries,Food,55643
2798,2026-02-14,Customer_426,Burger,Food,44325
2799,2026-02-13,Customer_373,Sandwich,Food,66736
2800,2026-01-05,Customer_727,Burger,Food,51078
2801,2026-01-23,Customer_747,Roll,Food,28147
2802,2026-05-01,Customer_43,Pizza,Food,76921
2803,2026-01-11,Customer_472,Biryani,Food,52882rs
2804,2026-02-01,,,Food,36585rs
2805,2026-03-23,Customer_492,Burger,Food,90719
2806,2026-01-23,Customer_654,Sandwich,Food,69217
2807,2026-04-16,Customer_786,Biryani,Food,97653
2808,2026-01-21,Customer_205,Burger,Food,81419
2809,2026-04-30,Customer_322,Burger,Food,N/A
2810,2026-04-06,Customer_325,Pizza,Food,N/A
2811,2026-03-11,Customer_44,Biryani,Food,79409
2812,2026-03-17,Customer_605,Combo,Food,56958
2813,2026-05-01,Customer_480,Pasta,Food,57183
2814,2026-04-27,Customer_653,Fries,Food,7052
2815,2026-02-03,Customer_82,Pasta,Food,87628
2816,2026-03-17,Customer_277,Pasta,Food,12299
2817,2026-04-29,Customer_633,Sandwich,Food,27102
2818,2026-04-15,Customer_134,Biryani,Food,87374
2819,2026-02-12,Customer_248,Biryani,Food,53530
2820,2026-03-17,Customer_767,Burger,Food,63196
2821,2026-01-31,Customer_423,Pizza,Food,44329
2822,2026-02-03,Customer_194,Roll,Food,37491
2823,2026-03-19,Customer_519,Fries,Food,19046
2824,2026-02-04,Customer_432,Pizza,food,49865
2825,2026-03-25,Customer_150,Sandwich,Food,38254
2826,2026-04-19,Customer_68,Pizza,Food,87417
2827,2026-03-17,Customer_421,Pasta,Food,65070
2828,2026-04-03,Customer_544,Burger,Food,33970
2829,2026-02-05,Customer_126,Burger,Food,50066
2830,2026-04-17,Customer_558,Pizza,Food,N/A
2831,2026-02-13,Customer_41,Sandwich,Food,99363
2832,2026-03-16,Customer_43,Pizza,Food,63929
2833,2026-01-26,Customer_523,Sandwich,Food,47749rs
2834,2026-04-26,Customer_542,Fries,Food,11808
2835,2026-01-07,Customer_520,Burger,Food,70524
2836,2026-02-10,Customer_469,Pizza,Food,66035
2837,2026-03-29,Customer_533,Biryani,Food,33186
2838,2026-03-31,Customer_231,Pizza,Food,24465
2839,2026-04-03,Customer_128,Burger,Food,36670
2840,2026-03-20,Customer_560,Burger,Food,N/A
2841,2026-04-26,Customer_260,Fries,Food,49014
2842,2026-04-16,Customer_595,Roll,Food,74076
2843,2026-03-27,Customer_135,Pizza,Food,2348
2844,2026-04-07,Customer_207,Roll,Food,73713
2845,2026-03-05,Customer_639,Pasta,Food,4083
2846,2026-05-01,,Biryani,Food,59065
2847,2026-04-04,Customer_532,Pasta,Food,39104
2848,2026-04-12,Customer_149,Burger,Food,92538
2849,2026-04-28,Customer_434,Pizza,Food,35067
2850,2026-01-11,Customer_216,Combo,Food,45300
2851,2026-02-22,Customer_525,Fries,Food,58962
2852,2026-03-30,Customer_271,Pizza,Food,44314
2853,2026-03-11,Customer_534,Sandwich,Food,75673
2854,2026-01-01,Customer_728,Pizza,Food,54898rs
2855,2026-02-21,Customer_400,Sandwich,Food,86552
2856,2026-02-25,Customer_578,Pasta,Food,28527
2857,2026-04-15,Customer_364,Burger,Food,64327
2858,2026-02-18,Customer_73,Burger,Food,91489
2859,2026-03-30,Customer_283,Combo,Food,92408
2860,2026-03-17,Customer_386,Pasta,Food,14081
2861,2026-05-01,Customer_704,Sandwich,Food,89436
2862,2026-04-01,Customer_330,Fries,Food,N/A
2863,2026-01-04,Customer_413,Pizza,Food,52271
2864,2026-03-07,Customer_517,,Food,91796
2865,2026-04-20,Customer_762,Roll,Food,28307
2866,2026-01-17,Customer_294,Pizza,Food,22930
2867,2026-02-07,Customer_536,Pasta,food,36975
2868,2026-04-17,Customer_456,Combo,Food,89578rs
2869,2026-01-23,Customer_714,Pizza,Food,24810
2870,2026-01-15,Customer_568,Roll,food,41373
2871,2026-01-24,Customer_286,Sandwich,Food,55679
2872,2026-01-22,Customer_304,Pasta,Food,35819
2873,2026-04-06,Customer_323,Sandwich,Food,39645
2874,2026-04-02,Customer_34,Burger,Food,87114
2875,2026-04-15,Customer_212,Combo,Food,31203
2876,2026-03-29,Customer_368,Burger,Food,69048
2877,2026-01-16,Customer_379,Roll,Food,39626
2878,2026-01-24,Customer_87,Pizza,Food,15750rs
2879,2026-01-19,Customer_230,Pizza,Food,77879
2880,2026-04-29,Customer_22,Roll,food,83767
2881,2026-02-08,Customer_457,Pasta,Food,19327
2882,2026-03-23,Customer_723,Pizza,Food,26105
2883,2026-01-30,Customer_137,Combo,Food,20862
2884,2026-02-01,Customer_775,Roll,Food,13976
2885,2026-04-17,Customer_539,Fries,Food,67411
2886,2026-04-10,Customer_469,Pasta,Food,70807
2887,2026-02-16,Customer_731,Burger,Food,76487
2888,2026-04-12,Customer_265,Biryani,Food,68349
2889,2026-02-27,Customer_295,Biryani,Food,48189
2890,2026-04-21,Customer_380,Biryani,Food,71658
2891,2026-02-08,Customer_307,Sandwich,Food,N/A
2892,2026-03-19,Customer_781,Pizza,Food,35863
2893,2026-02-24,Customer_221,Roll,Food,53456
2894,2026-02-27,Customer_504,Pasta,food,N/A
2895,2026-01-10,Customer_124,Pasta,Food,22063
2896,2026-03-15,Customer_227,Sandwich,Food,31672
2897,2026-03-26,Customer_196,Biryani,Food,29022
2898,2026-03-26,Customer_514,Pizza,food,47217
2899,2026-04-15,Customer_411,Roll,Food,11544
2900,2026-01-26,Customer_722,Sandwich,Food,1641
2901,2026-01-06,Customer_776,Pasta,Food,26169
2902,2026-01-08,Customer_122,Fries,Food,85039
2903,2026-03-14,Customer_487,Fries,Food,88572
2904,2026-01-23,Customer_115,Combo,Food,71924
2905,2026-03-13,Customer_205,Fries,Food,17689
2906,2026-02-06,Customer_675,Sandwich,Food,91346
2907,2026-03-01,Customer_131,Fries,Food,23688
2908,2026-04-05,Customer_227,Combo,Food,44459
2909,2026-03-21,Customer_179,Pasta,Food,4614
2910,2026-01-19,Customer_193,,Food,66876
2911,2026-03-17,Customer_393,Combo,Food,19045
2912,2026-03-13,Customer_102,Roll,Food,50275
2913,2026-04-19,Customer_453,Sandwich,Food,72590
2914,2026-03-06,Customer_370,Combo,Food,16429
2915,2026-02-05,Customer_247,Sandwich,Food,36685
2916,2026-03-27,Customer_406,Pizza,Food,43606
2917,2026-02-25,Customer_570,Roll,food,30564
2918,2026-02-12,Customer_420,Combo,Food,15564
2919,2026-01-23,Customer_187,Combo,Food,30318
2920,2026-03-28,Customer_532,Burger,Food,40123
2921,2026-02-08,Customer_5,Fries,Food,62126
2922,2026-04-05,Customer_180,Fries,Food,58911
2923,2026-04-18,Customer_225,Biryani,Food,7144
2924,2026-01-30,Customer_409,Roll,Food,7527
2925,2026-02-26,Customer_36,Biryani,Food,93764
2926,2026-02-20,Customer_728,Combo,Food,79768
2927,2026-04-26,Customer_48,Biryani,Food,97334
2928,2026-03-16,Customer_602,Pasta,Food,67427rs
2929,2026-01-27,Customer_765,Roll,Food,54261
2930,2026-03-27,Customer_205,Fries,Food,28244
2931,2026-04-18,,Biryani,Food,95306
2932,2026-02-14,,Sandwich,Food,26191
2933,2026-01-22,Customer_459,Combo,Food,N/A
2934,2026-02-19,Customer_142,Combo,Food,52291
2935,2026-04-23,Customer_81,Sandwich,Food,98365
2936,2026-01-04,Customer_207,Sandwich,Food,15420
2937,2026-01-07,Customer_428,Pasta,Food,44902
2938,2026-05-01,Customer_545,Burger,Food,72808
2939,2026-01-12,Customer_311,Roll,Food,33568
2940,2026-01-14,Customer_397,Burger,Food,67936
2941,2026-02-12,Customer_722,Pizza,Food,77074
2942,2026-01-14,Customer_231,Roll,Food,61255
2943,2026-01-27,Customer_277,Biryani,Food,18790
2944,2026-04-14,Customer_374,Fries,Food,77373
2945,2026-03-30,Customer_606,Burger,Food,12168
2946,2026-02-17,Customer_247,Roll,Food,7942
2947,2026-04-30,Customer_493,Pasta,Food,95432
2948,2026-03-11,,Fries,Food,17092
2949,2026-04-28,Customer_623,Pasta,Food,62400
2950,2026-03-16,Customer_600,Fries,Food,71405
2951,2026-01-16,Customer_137,Combo,Food,87499
2952,2026-01-18,Customer_770,Burger,Food,88310
2953,2026-04-27,Customer_328,Pizza,Food,75051
2954,2026-01-08,Customer_407,Biryani,Food,27433
2955,2026-02-07,,Biryani,Food,66170
